X,Y,Z
40.479793,-101.897409,449.000000
41.186891,-101.920104,449.100000
41.903627,-101.965492,449.300000
42.611503,-101.988187,449.400000
43.319689,-102.010881,449.500000
44.028187,-102.033575,449.600000
44.746943,-102.078964,449.800000
45.436010,-102.056269,449.700000
46.093990,-101.965492,449.300000
46.792383,-101.965492,449.300000
47.469637,-101.920104,449.100000
48.156995,-101.897409,449.000000
48.844041,-101.874715,448.900000
49.541813,-101.874715,448.900000
50.217202,-101.829326,448.700000
50.914663,-101.829326,448.700000
51.600622,-101.806632,448.600000
52.262953,-101.738549,448.300000
52.900725,-101.625078,447.800000
53.584819,-101.602383,447.700000
54.280725,-101.602383,447.700000
54.915233,-101.488912,447.200000
55.585492,-101.443523,447.000000
56.267720,-101.420829,446.900000
56.936891,-101.375440,446.700000
57.618342,-101.352746,446.600000
58.312539,-101.352746,446.600000
59.019948,-101.375440,446.700000
59.700933,-101.352746,446.600000
60.408653,-101.375440,446.700000
61.130363,-101.420829,446.900000
61.825026,-101.420829,446.900000
62.519689,-101.420829,446.900000
63.242642,-101.466218,447.100000
63.937617,-101.466218,447.100000
64.661503,-101.511606,447.300000
65.356788,-101.511606,447.300000
66.052073,-101.511606,447.300000
66.777202,-101.556995,447.500000
67.472798,-101.556995,447.500000
68.137927,-101.511606,447.300000
68.817824,-101.488912,447.200000
69.450777,-101.398135,446.800000
70.145285,-101.398135,446.800000
70.760518,-101.284663,446.300000
71.454249,-101.284663,446.300000
72.131813,-101.261969,446.200000
72.776425,-101.193886,445.900000
73.469534,-101.193886,445.900000
74.146010,-101.171192,445.800000
74.838964,-101.171192,445.800000
75.548860,-101.193886,445.900000
76.241969,-101.193886,445.900000
76.935078,-101.193886,445.900000
77.628187,-101.193886,445.900000
78.338860,-101.216580,446.000000
79.032124,-101.216580,446.000000
79.761140,-101.261969,446.200000
80.436684,-101.239275,446.100000
81.130104,-101.239275,446.100000
81.841865,-101.261969,446.200000
82.535440,-101.261969,446.200000
83.229016,-101.261969,446.200000
83.922591,-101.261969,446.200000
84.635130,-101.284663,446.300000
85.367098,-101.330052,446.500000
86.041865,-101.307358,446.400000
86.794041,-101.375440,446.700000
87.468808,-101.352746,446.600000
88.182746,-101.375440,446.700000
88.837306,-101.330052,446.500000
89.551399,-101.352746,446.600000
90.286010,-101.398135,446.800000
90.980518,-101.398135,446.800000
91.675026,-101.398135,446.800000
92.369534,-101.398135,446.800000
93.064041,-101.398135,446.800000
93.758549,-101.398135,446.800000
94.431917,-101.375440,446.700000
95.104974,-101.352746,446.600000
95.777720,-101.330052,446.500000
96.471762,-101.330052,446.500000
-11.975751,-102.146114,453.200000
-11.266321,-102.101036,453.000000
-10.562176,-102.101036,453.000000
-9.855855,-102.078497,452.900000
-9.149845,-102.055959,452.800000
-8.447876,-102.078497,452.900000
-7.740466,-102.033420,452.700000
-7.033679,-101.988342,452.500000
-6.328912,-101.965803,452.400000
-5.625699,-101.965803,452.400000
-4.920311,-101.920725,452.200000
-4.213679,-101.830570,451.800000
-3.508290,-101.740415,451.400000
-2.805389,-101.695337,451.200000
-2.102176,-101.605181,450.800000
-1.400829,-101.560104,450.600000
-0.700259,-101.537565,450.500000
0.000000,-101.515026,450.400000
0.699637,-101.447409,450.100000
1.399275,-101.447409,450.100000
2.099378,-101.469948,450.200000
2.798549,-101.447409,450.100000
3.498964,-101.469948,450.200000
4.202487,-101.560104,450.600000
4.903990,-101.582642,450.700000
5.604560,-101.582642,450.700000
6.306528,-101.605181,450.800000
7.008808,-101.627720,450.900000
7.713109,-101.672798,451.100000
8.414301,-101.672798,451.100000
9.119534,-101.717876,451.300000
9.823212,-101.740415,451.400000
10.524870,-101.740415,451.400000
11.219067,-101.672798,451.100000
11.914974,-101.627720,450.900000
12.613057,-101.605181,450.800000
13.307876,-101.560104,450.600000
14.008290,-101.560104,450.600000
14.698912,-101.492487,450.300000
15.388601,-101.424870,450.000000
16.080933,-101.379793,449.800000
16.780104,-101.379793,449.800000
17.471503,-101.334715,449.600000
18.170363,-101.334715,449.600000
18.852435,-101.244560,449.200000
19.546321,-101.222021,449.100000
20.244404,-101.222021,449.100000
20.942487,-101.222021,449.100000
21.645389,-101.244560,449.200000
22.343627,-101.244560,449.200000
23.041865,-101.244560,449.200000
23.745389,-101.267098,449.300000
24.449223,-101.289637,449.400000
25.153368,-101.312176,449.500000
25.863575,-101.357254,449.700000
26.550777,-101.312176,449.500000
27.237358,-101.267098,449.300000
27.917098,-101.199482,449.000000
28.615026,-101.199482,449.000000
29.312953,-101.199482,449.000000
30.024249,-101.244560,449.200000
30.701969,-101.176943,448.900000
31.385751,-101.131865,448.700000
32.083212,-101.131865,448.700000
32.780674,-101.131865,448.700000
33.470674,-101.109326,448.600000
34.160363,-101.086788,448.500000
34.849741,-101.064249,448.400000
35.554663,-101.086788,448.500000
36.243731,-101.064249,448.400000
36.957202,-101.109326,448.600000
37.662902,-101.131865,448.700000
38.368912,-101.154404,448.800000
39.066528,-101.154404,448.800000
39.773005,-101.176943,448.900000
40.479793,-101.199482,449.000000
41.177720,-101.199482,449.000000
41.894301,-101.244560,449.200000
42.592539,-101.244560,449.200000
43.300415,-101.267098,449.300000
44.008601,-101.289637,449.400000
44.697202,-101.267098,449.300000
45.405699,-101.289637,449.400000
46.083731,-101.244560,449.200000
46.771554,-101.222021,449.100000
47.469637,-101.222021,449.100000
48.156995,-101.199482,449.000000
48.844041,-101.176943,448.900000
49.541813,-101.176943,448.900000
50.239585,-101.176943,448.900000
50.914663,-101.131865,448.700000
51.612124,-101.131865,448.700000
52.286269,-101.086788,448.500000
52.947979,-101.019171,448.200000
53.596788,-100.929016,447.800000
54.292850,-100.929016,447.800000
54.952073,-100.861399,447.500000
55.585492,-100.748705,447.000000
56.280311,-100.748705,447.000000
56.962383,-100.726166,446.900000
57.644145,-100.703627,446.800000
58.312539,-100.658549,446.600000
59.019948,-100.681088,446.700000
59.727668,-100.703627,446.800000
60.422176,-100.703627,446.800000
61.144041,-100.748705,447.000000
61.838860,-100.748705,447.000000
62.547668,-100.771244,447.100000
63.228497,-100.748705,447.000000
63.937617,-100.771244,447.100000
64.675959,-100.838860,447.400000
65.386010,-100.861399,447.500000
66.066839,-100.838860,447.400000
66.762280,-100.838860,447.400000
67.457720,-100.838860,447.400000
68.137927,-100.816321,447.300000
68.787047,-100.748705,447.000000
69.481865,-100.748705,447.000000
70.113886,-100.658549,446.600000
70.776373,-100.613472,446.400000
71.438238,-100.568394,446.200000
72.099482,-100.523316,446.000000
72.776425,-100.500777,445.900000
73.436580,-100.455699,445.700000
74.146010,-100.478238,445.800000
74.822176,-100.455699,445.700000
75.548860,-100.500777,445.900000
76.241969,-100.500777,445.900000
76.935078,-100.500777,445.900000
77.610777,-100.478238,445.800000
78.303731,-100.478238,445.800000
78.996684,-100.478238,445.800000
79.707513,-100.500777,445.900000
80.418653,-100.523316,446.000000
81.111917,-100.523316,446.000000
81.823523,-100.545855,446.100000
82.535440,-100.568394,446.200000
83.229016,-100.568394,446.200000
83.922591,-100.568394,446.200000
84.654093,-100.613472,446.400000
85.347979,-100.613472,446.400000
86.041865,-100.613472,446.400000
86.755181,-100.636010,446.500000
87.468808,-100.658549,446.600000
88.182746,-100.681088,446.700000
88.877098,-100.681088,446.700000
89.551399,-100.658549,446.600000
90.286010,-100.703627,446.800000
91.021244,-100.748705,447.000000
91.695544,-100.726166,446.900000
92.390207,-100.726166,446.900000
93.064041,-100.703627,446.800000
93.758549,-100.703627,446.800000
94.474197,-100.726166,446.900000
95.126269,-100.681088,446.700000
95.777720,-100.636010,446.500000
96.471762,-100.636010,446.500000
97.122280,-100.590933,446.300000
-11.975751,-101.441658,453.200000
-11.266321,-101.396891,453.000000
-10.562176,-101.396891,453.000000
-9.858031,-101.396891,453.000000
-9.149845,-101.352124,452.800000
-8.444145,-101.329741,452.700000
-7.742176,-101.352124,452.800000
-7.033679,-101.284974,452.500000
-6.327513,-101.240207,452.300000
-5.625699,-101.262591,452.400000
-4.920311,-101.217824,452.200000
-4.214611,-101.150674,451.900000
-3.509067,-101.061140,451.500000
-2.804767,-100.971606,451.100000
-2.102176,-100.904456,450.800000
-1.401140,-100.882073,450.700000
-0.700259,-100.837306,450.500000
0.000000,-100.792539,450.300000
0.699637,-100.747772,450.100000
1.398653,-100.703005,449.900000
2.097979,-100.703005,449.900000
2.799171,-100.770155,450.200000
3.499741,-100.792539,450.300000
4.202487,-100.859689,450.600000
4.903990,-100.882073,450.700000
5.604560,-100.882073,450.700000
6.306528,-100.904456,450.800000
7.007254,-100.904456,450.800000
7.709689,-100.926839,450.900000
8.412435,-100.949223,451.000000
9.117513,-100.993990,451.200000
9.825389,-101.061140,451.500000
10.524870,-101.038756,451.400000
11.219067,-100.971606,451.100000
11.914974,-100.926839,450.900000
12.613057,-100.904456,450.800000
13.313782,-100.904456,450.800000
14.011399,-100.882073,450.700000
14.705440,-100.837306,450.500000
15.398860,-100.792539,450.300000
16.095233,-100.770155,450.200000
16.787565,-100.725389,450.000000
17.483161,-100.703005,449.900000
18.182487,-100.703005,449.900000
18.881813,-100.703005,449.900000
19.559378,-100.591088,449.400000
20.257927,-100.591088,449.400000
20.956477,-100.591088,449.400000
21.650207,-100.568705,449.300000
22.348601,-100.568705,449.300000
23.052124,-100.591088,449.400000
23.745389,-100.568705,449.300000
24.443782,-100.568705,449.300000
25.147772,-100.591088,449.400000
25.840570,-100.568705,449.300000
26.538964,-100.568705,449.300000
27.231295,-100.546321,449.200000
27.923316,-100.523938,449.100000
28.627772,-100.546321,449.200000
29.326010,-100.546321,449.200000
30.017565,-100.523938,449.100000
30.701969,-100.479171,448.900000
31.399741,-100.479171,448.900000
32.097513,-100.479171,448.900000
32.787979,-100.456788,448.800000
33.478135,-100.434404,448.700000
34.167979,-100.412021,448.600000
34.865285,-100.412021,448.600000
35.570518,-100.434404,448.700000
36.284145,-100.479171,448.900000
36.981917,-100.479171,448.900000
37.679689,-100.479171,448.900000
38.377461,-100.479171,448.900000
39.075233,-100.479171,448.900000
39.773005,-100.479171,448.900000
40.479793,-100.501554,449.000000
41.177720,-100.501554,449.000000
41.875648,-100.501554,449.000000
42.583057,-100.523938,449.100000
43.281140,-100.523938,449.100000
43.979223,-100.523938,449.100000
44.687254,-100.546321,449.200000
45.375389,-100.523938,449.100000
46.073472,-100.523938,449.100000
46.771554,-100.523938,449.100000
47.459067,-100.501554,449.000000
48.156995,-100.501554,449.000000
48.844041,-100.479171,448.900000
49.541813,-100.479171,448.900000
50.239585,-100.479171,448.900000
50.926010,-100.456788,448.800000
51.612124,-100.434404,448.700000
52.286269,-100.389637,448.500000
52.983420,-100.389637,448.500000
53.632694,-100.300104,448.100000
54.317098,-100.277720,448.000000
54.952073,-100.165803,447.500000
55.610363,-100.098653,447.200000
56.305492,-100.098653,447.200000
56.962383,-100.031503,446.900000
57.657047,-100.031503,446.900000
58.338653,-100.009119,446.800000
59.059585,-100.053886,447.000000
59.754404,-100.053886,447.000000
60.449223,-100.053886,447.000000
61.157720,-100.076269,447.100000
61.866528,-100.098653,447.200000
62.561658,-100.098653,447.200000
63.256788,-100.098653,447.200000
63.980518,-100.143420,447.400000
64.719326,-100.210570,447.700000
65.429845,-100.232953,447.800000
66.111140,-100.210570,447.700000
66.792124,-100.188187,447.600000
67.472798,-100.165803,447.500000
68.122694,-100.098653,447.200000
68.802435,-100.076269,447.100000
69.450777,-100.009119,446.800000
70.098187,-99.941969,446.500000
70.776373,-99.919585,446.400000
71.454249,-99.897202,446.300000
72.099482,-99.830052,446.000000
72.760104,-99.785285,445.800000
73.436580,-99.762902,445.700000
74.112746,-99.740518,445.600000
74.822176,-99.762902,445.700000
75.531917,-99.785285,445.800000
76.241969,-99.807668,445.900000
76.917824,-99.785285,445.800000
77.610777,-99.785285,445.800000
78.303731,-99.785285,445.800000
78.996684,-99.785285,445.800000
79.707513,-99.807668,445.900000
80.400622,-99.807668,445.900000
81.130104,-99.852435,446.100000
81.823523,-99.852435,446.100000
82.535440,-99.874819,446.200000
83.210363,-99.852435,446.100000
83.903782,-99.852435,446.100000
84.597202,-99.852435,446.100000
85.309741,-99.874819,446.200000
86.041865,-99.919585,446.400000
86.794041,-99.986736,446.700000
87.449223,-99.941969,446.500000
88.163005,-99.964352,446.600000
88.857202,-99.964352,446.600000
89.551399,-99.964352,446.600000
90.265803,-99.986736,446.700000
91.000881,-100.031503,446.900000
91.675026,-100.009119,446.800000
92.390207,-100.031503,446.900000
93.126528,-100.076269,447.100000
93.842487,-100.098653,447.200000
94.495337,-100.053886,447.000000
95.168860,-100.031503,446.900000
95.842073,-100.009119,446.800000
96.493368,-99.964352,446.600000
97.122280,-99.897202,446.300000
97.837927,-99.919585,446.400000
-11.973109,-100.714974,453.100000
-11.268808,-100.714974,453.100000
-10.559845,-100.670518,452.900000
-9.853679,-100.648290,452.800000
-9.149845,-100.648290,452.800000
-8.444145,-100.626062,452.700000
-7.738756,-100.603834,452.600000
-7.030570,-100.537150,452.300000
-6.328912,-100.559378,452.400000
-5.621969,-100.492694,452.100000
-4.919223,-100.492694,452.100000
-4.213679,-100.426010,451.800000
-3.507513,-100.314870,451.300000
-2.804767,-100.270415,451.100000
-2.102176,-100.203731,450.800000
-1.400518,-100.137047,450.500000
-0.700259,-100.137047,450.500000
0.000000,-100.114819,450.400000
0.700104,-100.114819,450.400000
1.399896,-100.092591,450.300000
2.099845,-100.092591,450.300000
2.799793,-100.092591,450.300000
3.502073,-100.159275,450.600000
4.203420,-100.181503,450.700000
4.905078,-100.203731,450.800000
5.605803,-100.203731,450.800000
6.306528,-100.203731,450.800000
7.007254,-100.203731,450.800000
7.709689,-100.225959,450.900000
8.412435,-100.248187,451.000000
9.113472,-100.248187,451.000000
9.818860,-100.292642,451.200000
10.520207,-100.292642,451.200000
11.219067,-100.270415,451.100000
11.917617,-100.248187,451.000000
12.618653,-100.248187,451.000000
13.319689,-100.248187,451.000000
14.014508,-100.203731,450.800000
14.711969,-100.181503,450.700000
15.412539,-100.181503,450.700000
16.105959,-100.137047,450.500000
16.806218,-100.137047,450.500000
17.494819,-100.070363,450.200000
18.194611,-100.070363,450.200000
18.886010,-100.025907,450.000000
19.568083,-99.936995,449.600000
20.271451,-99.959223,449.700000
20.975130,-99.981451,449.800000
21.674301,-99.981451,449.800000
22.363523,-99.936995,449.600000
23.062383,-99.936995,449.600000
23.755959,-99.914767,449.500000
24.443782,-99.870311,449.300000
25.142176,-99.870311,449.300000
25.834819,-99.848083,449.200000
26.533057,-99.848083,449.200000
27.231295,-99.848083,449.200000
27.929534,-99.848083,449.200000
28.627772,-99.848083,449.200000
29.319482,-99.825855,449.100000
30.017565,-99.825855,449.100000
30.708808,-99.803627,449.000000
31.392746,-99.759171,448.800000
32.083212,-99.736943,448.700000
32.809896,-99.825855,449.100000
33.485596,-99.759171,448.800000
34.183212,-99.759171,448.800000
34.880829,-99.759171,448.800000
35.586373,-99.781399,448.900000
36.300311,-99.825855,449.100000
37.006632,-99.848083,449.200000
37.704870,-99.848083,449.200000
38.386010,-99.803627,449.000000
39.075233,-99.781399,448.900000
39.781865,-99.803627,449.000000
40.470777,-99.781399,448.900000
41.159378,-99.759171,448.800000
41.866321,-99.781399,448.900000
42.573575,-99.803627,449.000000
43.271503,-99.803627,449.000000
43.979223,-99.825855,449.100000
44.677306,-99.825855,449.100000
45.375389,-99.825855,449.100000
46.063212,-99.803627,449.000000
46.761140,-99.803627,449.000000
47.459067,-99.803627,449.000000
48.156995,-99.803627,449.000000
48.844041,-99.781399,448.900000
49.541813,-99.781399,448.900000
50.250777,-99.803627,449.000000
50.937358,-99.781399,448.900000
51.623627,-99.759171,448.800000
52.286269,-99.692487,448.500000
52.983420,-99.692487,448.500000
53.644663,-99.625803,448.200000
54.317098,-99.581347,448.000000
55.001192,-99.559119,447.900000
55.635233,-99.447979,447.400000
56.305492,-99.403523,447.200000
57.000622,-99.403523,447.200000
57.682850,-99.381295,447.100000
58.377824,-99.381295,447.100000
59.072798,-99.381295,447.100000
59.767772,-99.381295,447.100000
60.489793,-99.425751,447.300000
61.185078,-99.425751,447.300000
61.894197,-99.447979,447.400000
62.575648,-99.425751,447.300000
63.270933,-99.425751,447.300000
63.966218,-99.425751,447.300000
64.719326,-99.514663,447.700000
65.429845,-99.536891,447.800000
66.125907,-99.536891,447.800000
66.792124,-99.492435,447.600000
67.472798,-99.470207,447.500000
68.153161,-99.447979,447.400000
68.833212,-99.425751,447.300000
69.497409,-99.381295,447.100000
70.113886,-99.270155,446.600000
70.792228,-99.247927,446.500000
71.438238,-99.181244,446.200000
72.099482,-99.136788,446.000000
72.776425,-99.114560,445.900000
73.436580,-99.070104,445.700000
74.096114,-99.025648,445.500000
74.788601,-99.025648,445.500000
75.514974,-99.070104,445.700000
76.224870,-99.092332,445.800000
76.917824,-99.092332,445.800000
77.610777,-99.092332,445.800000
78.303731,-99.092332,445.800000
78.996684,-99.092332,445.800000
79.725389,-99.136788,446.000000
80.400622,-99.114560,445.900000
81.130104,-99.159016,446.100000
81.805181,-99.136788,446.000000
82.516943,-99.159016,446.100000
83.210363,-99.159016,446.100000
83.903782,-99.159016,446.100000
84.597202,-99.159016,446.100000
85.309741,-99.181244,446.200000
86.022591,-99.203472,446.300000
86.735751,-99.225699,446.400000
87.488394,-99.292383,446.700000
88.182746,-99.292383,446.700000
88.857202,-99.270155,446.600000
89.551399,-99.270155,446.600000
90.265803,-99.292383,446.700000
91.000881,-99.336839,446.900000
91.736580,-99.381295,447.100000
92.410881,-99.359067,447.000000
93.147358,-99.403523,447.200000
93.821503,-99.381295,447.100000
94.516477,-99.381295,447.100000
95.190155,-99.359067,447.000000
95.863523,-99.336839,446.900000
96.558187,-99.336839,446.900000
97.187565,-99.270155,446.600000
97.881762,-99.270155,446.600000
98.553886,-99.247927,446.500000
-11.973109,-100.010674,453.100000
-11.263834,-99.966528,452.900000
-10.562176,-99.988601,453.000000
-9.860207,-100.010674,453.100000
-9.147824,-99.922383,452.700000
-8.446010,-99.944456,452.800000
-7.737047,-99.878238,452.500000
-7.027461,-99.789948,452.100000
-6.326114,-99.812021,452.200000
-5.623212,-99.812021,452.200000
-4.919223,-99.789948,452.100000
-4.213679,-99.723731,451.800000
-3.508290,-99.635440,451.400000
-2.804767,-99.569223,451.100000
-2.103109,-99.547150,451.000000
-1.400829,-99.458860,450.600000
-0.700570,-99.480933,450.700000
0.000000,-99.458860,450.600000
0.700415,-99.458860,450.600000
1.400518,-99.436788,450.500000
2.101244,-99.458860,450.600000
2.802280,-99.480933,450.700000
3.503627,-99.503005,450.800000
4.204352,-99.503005,450.800000
4.905078,-99.503005,450.800000
5.605803,-99.503005,450.800000
6.306528,-99.503005,450.800000
7.010363,-99.547150,451.000000
7.709689,-99.525078,450.900000
8.410570,-99.525078,450.900000
9.113472,-99.547150,451.000000
9.818860,-99.591295,451.200000
10.520207,-99.591295,451.200000
11.219067,-99.569223,451.100000
11.920259,-99.569223,451.100000
12.621451,-99.569223,451.100000
13.319689,-99.547150,451.000000
14.017617,-99.525078,450.900000
14.715233,-99.503005,450.800000
15.415959,-99.503005,450.800000
16.109534,-99.458860,450.600000
16.806218,-99.436788,450.500000
17.510363,-99.458860,450.600000
18.210777,-99.458860,450.600000
18.890207,-99.348497,450.100000
19.589845,-99.348497,450.100000
20.284974,-99.326425,450.000000
20.975130,-99.282280,449.800000
21.669482,-99.260207,449.700000
22.368497,-99.260207,449.700000
23.062383,-99.238135,449.600000
23.750674,-99.193990,449.400000
24.443782,-99.171917,449.300000
25.142176,-99.171917,449.300000
25.834819,-99.149845,449.200000
26.533057,-99.149845,449.200000
27.219171,-99.105699,449.000000
27.923316,-99.127772,449.100000
28.621399,-99.127772,449.100000
29.319482,-99.127772,449.100000
30.010881,-99.105699,449.000000
30.708808,-99.105699,449.000000
31.392746,-99.061554,448.800000
32.097513,-99.083627,448.900000
32.817202,-99.149845,449.200000
33.500518,-99.105699,449.000000
34.206062,-99.127772,449.100000
34.896373,-99.105699,449.000000
35.602228,-99.127772,449.100000
36.308394,-99.149845,449.200000
37.006632,-99.149845,449.200000
37.704870,-99.149845,449.200000
38.403109,-99.149845,449.200000
39.101347,-99.149845,449.200000
39.799585,-99.149845,449.200000
40.506839,-99.171917,449.300000
41.186891,-99.127772,449.100000
41.884974,-99.127772,449.100000
42.564093,-99.083627,448.900000
43.252228,-99.061554,448.800000
43.959637,-99.083627,448.900000
44.657409,-99.083627,448.900000
45.355181,-99.083627,448.900000
46.052953,-99.083627,448.900000
46.750725,-99.083627,448.900000
47.448497,-99.083627,448.900000
48.124819,-99.039482,448.700000
48.833161,-99.061554,448.800000
49.552850,-99.105699,449.000000
50.250777,-99.105699,449.000000
50.948705,-99.105699,449.000000
51.635130,-99.083627,448.900000
52.297927,-99.017409,448.600000
52.983420,-98.995337,448.500000
53.656632,-98.951192,448.300000
54.353472,-98.951192,448.300000
55.025751,-98.907047,448.100000
55.709845,-98.884974,448.000000
56.368446,-98.818756,447.700000
57.000622,-98.708394,447.200000
57.695751,-98.708394,447.200000
58.416995,-98.752539,447.400000
59.112435,-98.752539,447.400000
59.807876,-98.752539,447.400000
60.503316,-98.752539,447.400000
61.185078,-98.730466,447.300000
61.894197,-98.752539,447.400000
62.603627,-98.774611,447.500000
63.285078,-98.752539,447.400000
64.009119,-98.796684,447.600000
64.719326,-98.818756,447.700000
65.429845,-98.840829,447.800000
66.125907,-98.840829,447.800000
66.807047,-98.818756,447.700000
67.502953,-98.818756,447.700000
68.183627,-98.796684,447.600000
68.833212,-98.730466,447.300000
69.481865,-98.664249,447.000000
70.145285,-98.620104,446.800000
70.808083,-98.575959,446.600000
71.454249,-98.509741,446.300000
72.115648,-98.465596,446.100000
72.776425,-98.421451,445.900000
73.420104,-98.355233,445.600000
74.112746,-98.355233,445.600000
74.788601,-98.333161,445.500000
75.498031,-98.355233,445.600000
76.224870,-98.399378,445.800000
76.917824,-98.399378,445.800000
77.610777,-98.399378,445.800000
78.321295,-98.421451,445.900000
79.014404,-98.421451,445.900000
79.725389,-98.443523,446.000000
80.436684,-98.465596,446.100000
81.130104,-98.465596,446.100000
81.805181,-98.443523,446.000000
82.498446,-98.443523,446.000000
83.210363,-98.465596,446.100000
83.903782,-98.465596,446.100000
84.616166,-98.487668,446.200000
85.309741,-98.487668,446.200000
86.041865,-98.531813,446.400000
86.735751,-98.531813,446.400000
87.449223,-98.553886,446.500000
88.163005,-98.575959,446.600000
88.877098,-98.598031,446.700000
89.591503,-98.620104,446.800000
90.306218,-98.642176,446.900000
91.021244,-98.664249,447.000000
91.695544,-98.642176,446.900000
92.431554,-98.686321,447.100000
93.126528,-98.686321,447.100000
93.821503,-98.686321,447.100000
94.495337,-98.664249,447.000000
95.168860,-98.642176,446.900000
95.842073,-98.620104,446.800000
96.536580,-98.620104,446.800000
97.187565,-98.575959,446.600000
97.881762,-98.575959,446.600000
98.575959,-98.575959,446.600000
99.247927,-98.553886,446.500000
-11.973109,-99.306373,453.100000
-11.263834,-99.262539,452.900000
-10.557513,-99.240622,452.800000
-9.851503,-99.218705,452.700000
-9.147824,-99.218705,452.700000
-8.438549,-99.152953,452.400000
-7.731917,-99.109119,452.200000
-7.027461,-99.087202,452.100000
-6.321917,-99.043368,451.900000
-5.620725,-99.065285,452.000000
-4.917047,-99.043368,451.900000
-4.211813,-98.977617,451.600000
-3.506736,-98.889948,451.200000
-2.804145,-98.846114,451.000000
-2.103109,-98.846114,451.000000
-1.401762,-98.824197,450.900000
-0.700725,-98.802280,450.800000
0.000000,-98.802280,450.800000
0.700570,-98.780363,450.700000
1.400829,-98.758446,450.600000
2.102176,-98.802280,450.800000
2.802280,-98.780363,450.700000
3.503627,-98.802280,450.800000
4.204352,-98.802280,450.800000
4.905078,-98.802280,450.800000
5.605803,-98.802280,450.800000
6.307927,-98.824197,450.900000
7.008808,-98.824197,450.900000
7.709689,-98.824197,450.900000
8.408705,-98.802280,450.800000
9.111451,-98.824197,450.900000
9.816684,-98.868031,451.100000
10.517876,-98.868031,451.100000
11.216580,-98.846114,451.000000
11.920259,-98.868031,451.100000
12.618653,-98.846114,451.000000
13.319689,-98.846114,451.000000
14.020725,-98.846114,451.000000
14.725026,-98.868031,451.100000
15.422798,-98.846114,451.000000
16.120259,-98.824197,450.900000
16.821140,-98.824197,450.900000
17.514249,-98.780363,450.700000
18.214819,-98.780363,450.700000
18.911192,-98.758446,450.600000
19.602902,-98.714611,450.400000
20.298497,-98.692694,450.300000
20.989119,-98.648860,450.100000
21.679119,-98.605026,449.900000
22.373472,-98.583109,449.800000
23.067513,-98.561192,449.700000
23.761244,-98.539275,449.600000
24.449223,-98.495440,449.400000
25.142176,-98.473523,449.300000
25.834819,-98.451606,449.200000
26.533057,-98.451606,449.200000
27.219171,-98.407772,449.000000
27.923316,-98.429689,449.100000
28.621399,-98.429689,449.100000
29.319482,-98.429689,449.100000
30.017565,-98.429689,449.100000
30.708808,-98.407772,449.000000
31.399741,-98.385855,448.900000
32.111813,-98.429689,449.100000
32.824508,-98.473523,449.300000
33.522902,-98.473523,449.300000
34.221295,-98.473523,449.300000
34.919689,-98.473523,449.300000
35.618083,-98.473523,449.300000
36.316477,-98.473523,449.300000
37.014870,-98.473523,449.300000
37.721658,-98.495440,449.400000
38.437306,-98.539275,449.600000
39.118756,-98.495440,449.400000
39.826166,-98.517358,449.500000
40.497824,-98.451606,449.200000
41.196062,-98.451606,449.200000
41.894301,-98.451606,449.200000
42.583057,-98.429689,449.100000
43.261865,-98.385855,448.900000
43.949845,-98.363938,448.800000
44.657409,-98.385855,448.900000
45.345078,-98.363938,448.800000
46.042694,-98.363938,448.800000
46.740311,-98.363938,448.800000
47.427358,-98.342021,448.700000
48.092642,-98.276269,448.400000
48.800518,-98.298187,448.500000
49.530777,-98.363938,448.800000
50.228394,-98.363938,448.800000
50.937358,-98.385855,448.900000
51.646632,-98.407772,449.000000
52.309585,-98.342021,448.700000
52.971606,-98.276269,448.400000
53.668601,-98.276269,448.400000
54.377720,-98.298187,448.500000
55.050311,-98.254352,448.300000
55.722280,-98.210518,448.100000
56.393627,-98.166684,447.900000
57.064352,-98.122850,447.700000
57.747358,-98.100933,447.600000
58.416995,-98.057098,447.400000
59.125648,-98.079016,447.500000
59.821244,-98.079016,447.500000
60.516839,-98.079016,447.500000
61.212435,-98.079016,447.500000
61.921865,-98.100933,447.600000
62.617617,-98.100933,447.600000
63.313368,-98.100933,447.600000
64.023420,-98.122850,447.700000
64.719326,-98.122850,447.700000
65.444456,-98.166684,447.900000
66.140674,-98.166684,447.900000
66.807047,-98.122850,447.700000
67.502953,-98.122850,447.700000
68.183627,-98.100933,447.600000
68.848601,-98.057098,447.400000
69.466321,-97.947513,446.900000
70.145285,-97.925596,446.800000
70.823938,-97.903679,446.700000
71.470259,-97.837927,446.400000
72.115648,-97.772176,446.100000
72.776425,-97.728342,445.900000
73.420104,-97.662591,445.600000
74.112746,-97.662591,445.600000
74.805389,-97.662591,445.600000
75.514974,-97.684508,445.700000
76.241969,-97.728342,445.900000
76.935078,-97.728342,445.900000
77.610777,-97.706425,445.800000
78.321295,-97.728342,445.900000
79.014404,-97.728342,445.900000
79.743264,-97.772176,446.100000
80.436684,-97.772176,446.100000
81.130104,-97.772176,446.100000
81.823523,-97.772176,446.100000
82.498446,-97.750259,446.000000
83.229016,-97.794093,446.200000
83.922591,-97.794093,446.200000
84.616166,-97.794093,446.200000
85.309741,-97.794093,446.200000
86.041865,-97.837927,446.400000
86.774611,-97.881762,446.600000
87.429637,-97.837927,446.400000
88.163005,-97.881762,446.600000
88.896995,-97.925596,446.800000
89.611554,-97.947513,446.900000
90.306218,-97.947513,446.900000
91.021244,-97.969430,447.000000
